tconst	averageRating	numVotes
tt0178195	5.8	187
tt0695308	4.8	12
tt6718940	8.4	900
tt2275948	5.8	39
tt0511264	6.8	5
tt1298734	6.2	27
tt0983251	7.1	130
tt3194644	8.9	8
tt2120983	5.8	22
tt3823234	6.4	432
tt1527049	5.6	510
tt0029260	7.1	705
tt1856791	7.5	111
tt0279121	7.0	504
tt5182550	7.0	8
tt10980034	8.7	6
tt10564144	5.7	7
tt0464815	6.7	34
tt0654817	8.0	574
tt9148616	7.8	478
tt7592072	6.9	13
tt9699950	5.9	15
tt1882993	6.9	15
tt0737272	7.0	6
tt0156409	2.6	111
tt0750253	7.5	87
tt0578029	4.4	5
tt0836281	7.9	25
tt0144199	9.4	5
tt2233975	8.1	15
tt1505662	7.1	53
tt0515698	6.4	16
tt4770892	6.8	18
tt1267378	8.0	25
tt8047370	8.5	6
tt0365110	7.5	201
tt1924063	7.1	9
tt1942477	7.6	5
tt6320858	8.6	8
tt0279160	6.7	67
tt4112020	6.9	81
tt0995530	7.6	35
tt1285258	2.9	13
tt0047266	6.6	5
tt1308631	5.5	8
tt0263809	5.6	36
tt0809386	8.1	26
tt0050686	6.4	10
tt6912368	6.6	5
tt0869026	5.8	33
tt0495865	8.2	5
tt0791182	6.2	6
tt2249125	3.7	80
tt0292348	8.1	64
tt0118174	4.8	702
tt2353309	8.5	1389
tt0084658	6.1	1353
tt3301672	6.0	10
tt0469795	7.6	40
tt0000583	5.5	20
tt11673898	5.4	5
tt4746220	4.6	8
tt0791173	7.4	8
tt6587972	4.5	13
tt0073966	8.0	42
tt7744388	6.8	52
tt0838708	7.3	119
tt1874434	4.5	438
tt2961118	3.8	30
tt7229138	7.5	22
tt1735996	7.0	41
tt2848498	6.7	103
tt5509988	8.3	184
tt0412444	7.4	10
tt4057960	9.0	5
tt2146087	8.4	14
tt0913402	4.6	23
tt0420463	6.8	10
tt6611594	7.1	10
tt0283093	7.7	7
tt6348308	5.8	19
tt0268414	7.2	45
tt10935058	6.5	6
tt3078754	6.0	62
tt0708892	7.3	1209
tt6331862	9.2	9
tt0422857	7.1	11
tt2673724	7.0	320
tt0240184	6.0	24
tt5240078	6.9	10
tt3527884	7.7	90
tt2345998	6.8	8
tt0653023	4.8	5
tt7636622	9.0	112
tt3224146	7.0	7
tt6458720	9.2	11
tt0195094	5.3	22
tt0591094	7.8	24
tt0683956	8.2	17
tt1289053	4.3	9
tt4801720	7.7	84
tt5632856	7.8	58
tt0966805	6.9	7
tt2487742	6.5	8
tt2512738	8.1	46
tt0382801	7.4	38
tt2533318	8.0	42
tt0646123	8.2	45
tt3705496	7.8	12
tt0499255	7.2	141
tt0795487	7.6	110
tt0417958	7.2	22
tt0494953	5.3	14
tt0148639	3.9	72
tt6708044	5.8	1824
tt0722593	7.8	6
tt0324124	6.0	86
tt2123212	6.4	22
tt0627913	3.6	5
tt3695290	5.9	18
tt7713086	9.2	52
tt1959502	8.4	8
tt0024457	5.9	10
tt0552226	7.2	10
tt0320116	6.8	220
tt7749038	8.6	5
tt1291363	7.7	69
tt0086485	5.4	5
tt5228390	6.8	6
tt10027036	6.5	6
tt4658614	6.9	103
tt1449538	7.6	11
tt1204366	6.6	271
tt0154102	6.8	14
tt8056448	4.8	14
tt1264885	6.5	180
tt7139282	8.0	5
tt4966888	8.0	6
tt1127422	8.6	44
tt1921018	5.7	22
tt7462652	5.7	22
tt1635931	7.2	119
tt0088495	6.6	34
tt8212796	7.3	15
tt1069273	7.5	13
tt3865126	7.2	13
tt1487278	7.2	12
tt0117673	5.8	64
tt0187495	5.0	7
tt1016014	7.5	19
tt0599749	8.4	161
tt8400278	6.2	13
tt0149509	6.4	1983
tt1680919	5.2	13
tt0972781	8.1	51
tt0620947	8.5	8
tt0381889	7.8	5
tt2318017	6.1	7
tt1061524	7.6	5
tt1238281	8.2	36
tt0749206	7.7	63
tt1034365	8.6	35
tt0117214	7.9	2816
tt0262513	5.7	61
tt6490496	7.7	6
tt0701218	6.8	1032
tt10850518	7.6	88
tt1432723	6.1	23
tt1506475	9.2	5
tt0636820	6.9	31
tt1667473	6.9	25
tt0309739	6.9	7
tt0483472	8.2	67
tt4155322	8.8	752
tt0145645	6.5	10
tt4245934	7.4	5
tt4536946	7.3	6
tt7149938	8.3	11
tt0577243	6.1	43
tt5222006	9.3	6
tt1015213	7.5	6
tt0264739	4.8	135
tt8576744	7.4	281
tt0096148	7.1	67
tt0000022	5.1	830
tt0740815	6.1	7
tt0369571	7.3	7
tt3833644	8.1	9
tt0093295	7.2	531
tt1784350	6.9	24
tt0062317	4.6	124
tt2294563	8.2	365
tt0283855	4.6	123
tt4794238	7.9	11
tt6203414	8.3	7
tt0745285	7.0	7
tt2313412	5.9	10
tt1708741	7.9	42
tt0422221	6.8	5
tt1447552	6.3	11
tt1196968	8.5	6
tt1598140	8.2	6
tt2322109	6.0	6
tt0242788	5.5	11
tt0561217	8.6	13
tt0041797	3.2	9
tt0376069	6.9	15
tt0925663	8.6	5
tt0739198	6.8	15
tt7281464	6.6	42
tt0104290	4.4	87
tt0596254	8.1	77
tt10563622	9.4	81
tt0180136	7.1	26
tt2392846	2.2	861
tt2578084	7.7	9
tt3297700	8.8	5
tt0567244	7.8	119
tt5764742	6.5	19
tt0186250	5.3	25
tt5532926	6.2	6
tt0577114	6.9	62
tt0168112	6.5	102
tt0688825	4.8	144
tt0420304	7.1	1948
tt0743542	7.6	66
tt0493021	8.0	5
tt2387443	5.6	341
tt7571726	6.7	49
tt4627528	5.5	11
tt0831823	7.4	120
tt0353902	6.5	23
tt0621358	7.4	59
tt1057591	6.1	69
tt3781762	4.3	4473
tt1983430	9.3	13
tt9795014	8.3	6
tt5865458	5.4	28
tt7076474	6.8	12
tt9081356	9.2	68
tt4679476	6.3	25
tt0191863	6.0	65
tt7093454	7.3	9
tt5051246	9.8	45
tt6580394	2.3	530
tt0124879	6.8	20052
tt0919267	6.9	7
tt2084632	7.9	8
tt0179818	7.8	48
tt8421626	8.2	86
tt0750307	8.0	153
tt0646291	6.6	12
tt0158581	5.3	689
tt0050020	8.8	13
tt1745056	6.3	9
tt1441243	5.2	8
tt3234226	5.0	21
tt3841396	6.1	10
tt7901078	5.6	5
tt1510906	7.5	6582
tt0225277	6.0	23
tt0238735	6.9	22
tt2961064	7.8	11
tt0559744	7.7	81
tt0359962	5.5	37
tt0884296	3.6	5
tt2357926	5.6	3158
tt8367686	8.9	35
tt1207894	7.9	197
tt1110178	8.0	8
tt0057535	6.2	152
tt0153355	7.7	6
tt7968170	4.3	29
tt4242868	7.7	1419
tt0398311	8.6	14
tt0521692	8.2	12
tt0219400	5.5	5523
tt5632640	7.1	7
tt0434722	6.8	61
tt0963085	8.3	232
tt0178798	6.7	24
tt3036796	6.7	73
tt0666268	8.3	223
tt4811350	6.2	11
tt8649158	6.8	5
tt0038974	6.0	161
tt5669144	8.2	1594
tt0375832	6.9	7
tt0052870	6.3	376
tt1303165	7.2	10
tt0075757	7.4	27
tt6484814	8.7	6
tt0092371	7.5	89
tt0252814	7.6	21
tt0030991	5.3	9
tt0833536	4.8	5
tt0177265	4.8	247
tt1457236	6.1	14
tt0798607	8.4	5
tt9551564	7.4	7
tt0289699	6.1	11
tt3085894	4.4	5
tt5437538	9.8	5
tt2574106	7.4	5
tt4360270	7.4	15
tt0908572	8.8	8
tt0023785	6.7	310
tt1128748	6.8	14
tt0839971	7.1	17
tt0933802	6.3	33
tt0040045	5.1	14
tt4321000	7.2	15
tt0389551	3.5	8
tt2186266	9.3	495
tt6651800	8.1	14
tt0202738	6.3	18
tt1950205	7.4	7
tt7574336	8.7	6
tt0261289	5.3	16257
tt10883740	6.8	22
tt7208414	5.9	8
tt4277050	6.3	6
tt0336211	4.7	6
tt9301712	6.5	116
tt0108685	7.6	90
tt8905580	7.8	44
tt3211402	7.0	6
tt0431533	7.9	46
tt0277270	6.8	28
tt1086835	7.3	36
tt0427114	7.2	10
tt3652606	5.3	10
tt8367938	8.0	6
tt0093976	5.5	11
tt0491356	5.9	543
tt0636790	6.6	56
tt2391526	7.2	17
tt0758953	7.2	8
tt0588010	6.5	22
tt5728946	8.7	1832
tt7958228	7.7	71
tt3585742	7.9	80
tt2132947	6.4	5
tt1256596	6.7	10
tt1347463	8.9	8
tt6757148	7.2	8
tt4619944	8.1	25
tt5500460	5.2	6
tt1695070	9.0	31
tt7792634	8.6	7
tt0373921	7.3	386
tt0337633	5.7	568
tt0084301	4.9	10
tt0714421	8.0	58
tt0107377	7.4	23
tt1535923	8.1	767
tt7133060	2.9	10
tt9160574	6.4	5
tt3359296	8.8	21
tt7943036	6.2	350
tt0502204	8.8	1023
tt0933175	6.4	14
tt0742756	7.3	6
tt0252418	6.3	7
tt0648085	7.5	25
tt1822231	8.2	10
tt1594450	7.2	45
tt5561990	7.3	6
tt5677016	8.3	91
tt6861458	7.9	10
tt0113734	7.1	162
tt0154048	7.0	26
tt0524746	7.6	5
tt0184195	5.9	35
tt5621636	7.0	119
tt9591080	8.6	78
tt0290485	7.1	16
tt7748246	6.9	7
tt0235177	7.5	34
tt4939498	2.4	5
tt8380076	7.3	6
tt1711258	5.4	10
tt0749872	7.8	15
tt0516895	7.2	180
tt0051850	7.9	3764
tt0333277	8.7	14
tt2160265	6.6	27
tt6839114	2.7	10
tt0306331	7.3	282
tt9394316	5.4	5
tt0614323	8.6	8
tt4870276	6.5	689
tt2334130	7.9	8
tt0989725	6.6	205
tt6636716	7.2	11
tt0052303	6.4	1728
tt0052663	6.3	36
tt0311938	7.3	18
tt8443016	6.6	14
tt3402364	7.2	13
tt1158139	7.7	15
tt1133122	8.5	6
tt3377902	7.8	6
tt10487722	7.7	6
tt3484828	7.6	28
tt0801010	6.1	62
tt3912262	7.9	404
tt1495018	7.5	15
tt6072716	6.9	8
tt0099379	5.5	31
tt0367195	6.9	599
tt0774997	6.5	17
tt0038812	5.0	7
tt0831328	8.5	28
tt1637728	4.0	1863
tt5225066	8.5	8
tt0207430	4.7	11
tt3500620	6.9	834
tt1594555	6.7	126
tt1607485	8.9	16
tt2048887	6.0	41
tt6674702	7.4	1334
tt1379287	8.4	42
tt5453054	6.5	59
tt0732208	8.6	18
tt5196380	8.4	158
tt0955105	8.6	5
tt0415474	7.9	8
tt4302124	6.8	18
tt2365879	6.5	432
tt1809610	8.4	5
tt1575667	7.3	12
tt1598074	7.6	9
tt0435517	6.3	360
tt1672471	7.9	10
tt2533174	7.6	624
tt2144011	7.5	6
tt7960844	7.7	15
tt7942718	7.6	5
tt0522730	6.8	97
tt0877102	7.0	5
tt5825270	8.4	32
tt0566662	7.9	10
tt0194662	5.5	17
tt0404176	6.5	88
tt5858468	8.7	805
tt5877806	7.5	619
tt0964741	5.8	8
tt0435772	5.8	118
tt3724858	8.0	5
tt0183142	2.0	215
tt2057725	5.4	10
tt0372784	8.2	1238495
tt6636914	7.5	6
tt0531082	7.4	111
tt0116611	3.7	202
tt1325674	7.2	5
tt0538417	8.6	9
tt1324576	7.6	160
tt3490342	7.0	5
tt1560517	6.6	5
tt0073471	6.5	696
tt1788040	7.8	5
tt0274033	7.4	36
tt10466254	6.9	20
tt2253166	1.0	6
tt4421572	4.7	15
tt5592146	7.6	6600
tt0274459	5.4	7
tt0083089	7.7	5343
tt1022587	8.6	9
tt4462984	6.2	11
tt2617168	8.4	5
tt2409160	8.1	14
tt0451702	7.8	84
tt0060115	5.3	42
tt4374766	5.0	5
tt2856466	8.8	86
tt1583356	6.3	5023
tt0245500	7.6	54
tt0228985	4.2	5
tt0990217	7.3	35
tt8889458	8.0	5
tt0274024	3.6	181
tt1592149	7.5	10
tt5427428	8.3	43
tt1305805	5.0	6
tt1399303	2.6	120
tt7069052	5.9	8
tt0828652	7.5	15
tt0087379	5.1	177
tt2421826	7.3	32
tt0369751	7.8	8
tt0124513	5.7	35
tt0793108	6.9	30
tt1277707	6.0	5
tt1118527	7.6	10
tt9837686	7.2	12
tt6040412	7.2	97
tt9844358	5.0	31
tt1793929	4.1	375
tt0100966	6.7	19
tt6932906	6.0	23
tt0505267	7.2	25
tt1592992	6.2	5
tt2482774	5.8	401
tt4455634	7.7	79
tt6903236	6.8	34
tt0491515	6.4	264
tt4705522	7.9	735
tt3550444	6.0	507
tt0631918	7.6	19
tt4402750	8.3	16
tt0207946	6.6	12
tt3517336	9.6	5
tt1888144	7.7	6
tt0516811	7.4	19
tt0339739	7.1	16
tt3951190	5.5	693
tt0647629	7.6	118
tt1452196	7.7	11
tt0146269	8.3	103
tt1924102	7.1	11
tt0640402	8.0	327
tt2293852	9.1	20
tt4529032	6.3	145
tt2147659	7.3	37
tt0111880	8.1	3941
tt6014396	9.5	61
tt0651484	8.5	6
tt3750682	8.2	72
tt0038077	6.6	9
tt0397144	4.9	7
tt0042013	6.5	28
tt0858634	6.6	18
tt0457867	5.6	5
tt6641492	7.9	8
tt1528312	6.4	4104
tt0000658	6.3	155
tt3517180	6.4	47
tt1666801	6.5	78097
tt0687745	8.6	10
tt4480516	7.0	20
tt5161610	5.7	15
tt0207523	7.6	9
tt6643022	9.6	9
tt0764560	8.3	357
tt1262941	6.4	120
tt4543618	7.1	7
tt10613752	6.8	5
tt4184506	8.8	5
tt1829866	7.8	179
tt10606900	8.8	16
tt7234844	8.2	13
tt7151672	9.6	956
tt2804068	9.3	37
tt3670294	7.3	7
tt0642268	8.3	490
tt3971950	8.0	49
tt4547194	6.2	25416
tt2958004	5.6	35
tt4997002	7.4	8
tt0677239	9.3	143
tt0051784	6.1	21
tt0317065	9.0	7
tt11530234	6.7	6
tt4885186	8.0	148
tt3379000	7.0	9
tt1185274	6.2	33
tt0426457	6.0	21
tt1837492	7.8	231163
tt7390046	5.6	5
tt2401300	6.5	6
tt0316768	4.4	4308
tt1458553	6.0	65
tt0284323	6.0	72
tt0087040	6.9	614
tt0696853	6.7	6
tt5233082	8.2	5
tt0445987	5.8	12
tt7809848	7.3	111
tt0526690	5.0	5
tt0436972	8.2	5
tt10105930	9.0	10
tt0028393	5.3	32
tt0749692	7.4	89
tt0377482	4.4	31
tt0638137	7.9	10
tt1641925	6.4	8
tt1520995	8.0	5
tt8689352	5.2	61
tt1651951	6.7	160
tt4829740	7.3	6
tt2627140	7.3	332
tt0932860	6.4	26
tt0778828	5.8	6
tt10942504	4.6	27
tt1109356	4.9	8
tt1510831	7.5	6
tt5541026	7.4	15
tt5705192	7.2	163
tt0463810	2.2	25
tt6833762	7.1	75
tt4480336	7.4	24
tt7273262	10.0	5
tt0511093	4.8	283
tt8109740	9.6	20
tt0091093	7.1	5589
tt0715474	6.4	26
tt0067576	5.9	61
tt4574914	9.0	29
tt0447268	7.0	21
tt6385430	8.5	12
tt0102076	4.5	111
tt0972952	7.6	9
tt4303858	8.5	6
tt1790686	4.9	43
tt0709231	7.8	651
tt6086192	7.7	36
tt2651158	7.7	100
tt0113221	2.3	909
tt8110238	8.0	105
tt1609093	7.4	31
tt0751225	6.9	2964
tt3111424	5.5	163
tt3466546	7.3	35
tt0513811	9.0	10
tt2339647	6.0	420
tt0292615	6.9	7
tt0069895	6.1	10280
tt8713118	3.2	8
tt3233704	7.6	117
tt0827503	7.4	27663
tt10525540	6.3	7
tt0638254	7.7	238
tt8116502	7.2	24
tt7933016	5.7	48
tt4513780	8.5	101
tt0293833	6.5	12
tt0451207	5.5	11
tt7911080	6.8	13
tt0417706	6.4	9
tt0630193	8.4	58
tt0145249	4.7	7
tt1798939	5.6	36
tt0019447	6.3	27
tt0306139	9.0	564
tt0063370	6.0	532
tt0252331	8.3	16
tt0081982	6.1	50
tt0694630	6.0	48
tt5769584	6.0	5
tt0798718	7.1	8
tt7005050	7.6	7
tt0022144	5.6	9
tt10951816	7.3	7
tt0750826	1.9	10
tt0102148	5.4	487
tt0077374	6.3	232
tt5218442	7.8	2485
tt0575011	7.7	6
tt1289437	3.9	2561
tt1357000	5.6	13
tt0275089	7.6	904
tt0668644	5.4	10
tt0290188	3.9	32
tt8593538	4.2	161
tt8937032	9.4	50
tt6829934	6.5	6
tt0820732	7.5	209
tt0861496	6.8	12
tt1333462	8.0	5
tt0636787	7.0	30
tt6163142	5.9	186
tt0601984	7.4	21
tt3208990	7.2	10
tt6989180	3.7	229
tt6186398	6.7	27
tt0451201	6.4	388
tt9118640	8.1	27
tt2510302	7.1	123
tt4311214	2.0	37
tt0304060	7.4	11
tt3100510	6.8	29
tt0694189	8.4	59
tt0281074	7.2	24
tt0258775	7.1	10
tt0717019	6.8	40
tt0133120	4.4	29
tt0422911	7.9	19
tt1726171	5.0	22
tt4265884	4.7	6
tt3544744	7.2	8
tt7543646	7.8	9
tt6602504	5.3	7
tt1251613	8.4	13
tt0536572	8.8	9
tt2270368	6.2	6
tt9455120	4.3	10
tt0495037	6.2	12
tt6119186	8.7	15
tt0914509	6.9	10
tt1273654	6.0	22
tt2690698	7.5	85
tt1369003	8.6	8
tt1354027	6.6	9
tt9844730	5.0	6
tt0092812	4.6	810
tt0444763	8.2	5
tt0183034	6.5	88
tt0066193	7.1	6950
tt0697678	8.7	1558
tt1763332	6.3	10
tt7318286	6.8	16
tt6603860	4.4	223
tt0263287	7.4	648
tt0605782	8.6	14
tt6626402	6.6	16
tt0155818	6.0	14
tt6427484	7.6	16
tt1054264	7.2	99
tt1646293	8.0	5
tt1587259	5.5	17
tt1068964	7.4	11
tt2275186	8.3	704
tt3849586	4.8	56
tt0087676	6.0	94
tt2063887	6.3	9
tt1756822	8.8	67
tt1899175	5.7	52
tt8891162	7.0	29
tt0818074	7.8	16
tt1738324	8.0	11
tt1228714	8.0	7
tt1872079	9.3	6
tt4351792	8.1	32
tt1352725	4.0	8
tt2300647	8.3	27
tt0824539	7.5	25
tt2103649	7.4	277
tt1815895	5.8	6
tt2894344	7.2	12
tt1692235	4.7	686
tt0079897	6.7	83
tt0950773	5.4	9
tt6045614	6.6	75
tt0041899	6.8	56
tt0568024	8.3	248
tt0517897	9.2	72
tt1442572	5.5	102
tt1003696	5.4	5
tt5833976	5.0	6
tt1418380	6.2	232
tt2566594	2.6	33
tt0858847	6.0	5
tt0849586	7.7	24
tt0551398	7.7	861
tt3813838	9.0	7
tt9898910	6.4	5
tt0583441	8.5	2984
tt4019506	7.1	14
tt0334327	4.0	6
tt7252604	7.2	9
tt0392548	6.3	106
tt1816150	7.5	104
tt0305755	7.2	15
tt5280032	8.8	8
tt1773598	6.8	64
tt0673951	6.7	22
tt0024892	6.2	150
tt0109981	6.5	184
tt0663925	8.9	540
tt0098194	6.0	3112
tt3281272	7.0	20
tt9811718	8.6	7
tt0109756	6.3	75
tt1299241	7.2	11
tt0148633	6.8	30
tt1846396	6.0	9
tt0251644	5.4	8
tt8995604	7.6	787
tt0063403	4.8	28
tt11305996	8.3	7
tt0062107	5.2	71
tt8080526	7.1	19
tt0223807	7.8	9
tt4912486	7.0	25
tt4678714	7.0	20
tt0861052	8.0	29
tt4995124	7.0	5
tt4234654	7.8	50
tt2791132	9.4	5
tt0087400	8.7	2877
tt0799651	8.2	241
tt3244162	7.4	7
tt1750840	8.7	60
tt3877846	7.2	26
tt7676540	8.7	7
tt10075942	9.2	25
tt0093607	7.9	345
tt0214879	5.5	8
tt0268243	6.6	5
tt2111254	4.8	6
tt1105516	6.8	5
tt1461901	8.5	64
tt5002040	8.0	22
tt1515205	6.6	393
tt2321536	8.4	31
tt1626688	7.0	22
tt0207550	4.5	62
tt0218032	5.1	172
tt1442443	5.9	116
tt0508270	7.0	771
tt4341268	7.0	7
tt1856974	8.2	6
tt8134742	5.6	7482
tt1353946	6.9	25
tt0373315	7.6	10
tt0434953	6.2	236
tt0107446	6.3	234
tt0039850	6.8	849
tt2432290	7.5	8
tt7088582	6.2	14
tt3641236	7.8	54
tt0232483	4.1	23
tt0120667	5.7	302770
tt0735181	7.8	840
tt9867008	7.0	5
tt1943083	8.0	5
tt4413346	8.2	8
tt0946930	5.6	16
tt2220955	7.9	2378
tt2211514	7.6	9
tt0544222	7.5	12
tt0509869	8.6	102
tt2357539	7.2	77
tt0278305	5.8	5
tt0784465	8.3	22
tt5434232	2.7	15
tt0973375	8.3	42
tt0598906	7.8	12
tt6573428	8.6	9
tt2039956	8.7	6
tt10312006	8.1	11
tt4748020	10.0	6
tt7661960	8.9	24
tt1911601	7.8	8
tt0695350	3.9	10
tt6565514	7.1	1565
tt0783568	6.1	176
tt0080362	4.7	705
tt0195031	6.1	98
tt3887950	8.9	4296
tt5610680	7.0	5
tt0198844	5.4	62
tt3646282	9.2	6
tt6046100	8.0	550
tt1073776	5.9	15
tt1227349	7.7	137
tt0244417	4.1	138
tt0334663	7.8	33
tt9313598	8.8	9
tt0119242	6.6	756
tt6004808	7.8	25
tt10613578	6.8	27
tt0869599	7.4	16
tt0695497	8.2	18
tt0868720	4.6	8
tt5899934	7.4	28
tt0800707	7.1	962
tt1773301	5.4	5
tt0108568	4.7	254
tt0527695	7.0	7
tt1847062	6.8	5
tt4840168	4.4	5
tt1870036	7.0	5
tt2379550	7.0	82
tt4737868	9.1	7
tt6905270	8.3	370
tt8894324	7.9	92
tt3059074	6.4	18
tt8824478	6.1	17
tt4261930	8.6	29
tt0242602	2.9	37
tt0686662	8.6	75
tt1467838	7.8	11
tt5337188	4.8	5
tt5291204	6.9	8
tt0803341	8.0	16
tt0356518	3.2	242
tt1235326	7.2	24
tt4200592	7.4	19
tt1546186	5.4	5
tt0210139	4.9	8
tt1864282	6.9	18
tt1730299	5.0	12
tt11296228	9.0	86
tt0716026	6.8	6
tt0462478	7.1	20
tt0688432	8.3	6
tt3400960	4.2	5
tt5573240	7.7	56
tt1348846	6.6	29
tt8227862	6.1	14
tt0602218	6.7	9
tt0765442	6.6	1513
tt7870004	7.5	24
tt0008950	6.0	253
tt10922386	5.9	8
tt0756883	8.2	1421
tt0608554	6.8	33
tt1105594	8.3	6
tt0473422	6.2	12
tt6629798	8.3	9
tt0207283	3.0	10
tt2497768	4.0	86
tt5175500	6.7	7
tt0248683	7.4	5
tt1224688	6.0	13
tt4485622	7.2	5
tt0310849	6.3	186
tt0117832	6.2	259
tt2763376	7.7	6
tt2106628	7.3	10
tt0064405	6.4	904
tt2994220	6.8	161
tt0442663	8.2	394
tt0570682	8.2	45
tt4800448	6.5	110
tt5784350	7.6	1453
tt1869091	7.4	7
tt0048277	5.3	9
tt5996810	6.0	7
tt3770464	7.7	67
tt7720820	6.7	6
tt3710104	7.1	35
tt0648100	6.8	8
tt1016008	6.7	13
tt1531066	6.2	18
tt0111235	7.0	16
tt1720072	7.4	17
tt10600888	7.3	6
tt0328393	5.6	5
tt7236524	6.2	5
tt0711571	6.2	35
tt6059738	5.8	31
tt0373999	5.8	135
tt0056866	5.6	18
tt0328096	6.2	84
tt7094750	8.3	7
tt3781288	5.8	18
tt6328892	6.8	5
tt1306900	5.6	8
tt0265975	6.8	13
tt0478075	5.6	11
tt0368392	6.1	8
tt1234507	7.4	7
tt5858120	7.0	6
tt6321248	8.2	5
tt0818092	7.1	27
tt4568212	8.2	9
tt0576880	7.1	15
tt0506920	7.0	93
tt6725096	7.4	347
tt0869593	7.9	17
tt0095755	8.3	15
tt0599410	6.8	5
tt9861536	7.1	267
tt1843297	6.8	8
tt1200226	6.8	6
tt0200860	3.7	6
tt0820465	7.5	20
tt1283959	6.3	78
tt0151126	6.4	131
tt5450984	6.6	20
tt0895705	6.2	17
tt1519030	8.6	50
tt10477972	4.8	5
tt1170631	6.9	146
tt0942934	6.8	32
tt2925742	3.4	5
tt0811120	9.0	5
tt2078713	6.8	5
tt8598080	8.6	5
tt0082894	6.5	4946
tt0097114	4.0	9
tt2105167	6.6	10
tt3995716	3.3	7
tt0077755	4.4	5
tt0175534	8.2	33
tt1598302	7.9	164
tt4814290	7.3	10660
tt1069714	7.0	16
tt0500962	5.9	7
tt0478993	8.6	7
tt4337944	6.9	7052
tt4416592	7.5	11
tt1498336	7.0	39
tt0624100	6.7	17
tt2243938	8.0	7
tt9020648	6.3	52
tt3922588	8.6	34
tt0104869	5.8	8
tt0122182	5.1	57
tt11162722	6.8	5
tt0114730	3.9	87
tt2647942	7.9	17
tt4274188	8.5	201
tt0291781	6.3	179
tt0287347	5.5	8
tt0459961	6.0	98
tt0441562	7.3	63
tt2290645	6.4	426
tt2606644	6.3	12
tt0134722	4.9	52
tt4724620	6.8	40
tt0584050	7.4	16
tt1419805	9.6	7
tt4033006	8.2	33
tt5249612	6.3	7
tt6885422	6.5	28
tt6415160	7.4	68
tt0163129	4.5	21
tt2475454	7.5	713
tt10404304	7.1	7
tt0150922	7.4	128
tt3730426	5.6	7
tt0392761	6.0	31
tt2369347	4.3	6
tt0138682	4.7	38
tt4659100	6.2	13
tt1110883	7.6	5
tt4563070	4.5	908
tt4331380	8.4	19
tt4484206	7.3	11
tt0118186	7.5	38
tt0471949	5.9	7
tt1025623	8.1	19
tt7127924	8.6	5
tt0584404	7.1	10
tt2382916	7.8	5
tt0483982	7.0	6
tt0258427	7.6	11
tt0817384	7.5	20
tt1706905	8.2	13
tt0611230	6.8	18
tt4073896	7.8	203
tt6880118	6.3	15
tt2058124	5.3	21
tt1066696	5.7	9
tt0225706	5.4	5
tt0788863	6.8	128
tt3013630	6.3	6
tt5788748	8.4	14
tt0429652	4.0	5
tt7657910	7.8	60
tt9338264	8.7	10
tt0618703	7.8	9
tt1430755	6.7	22
tt3894178	7.2	13
tt0524371	8.6	66
tt0819799	6.2	9
tt0138727	5.7	54
tt1059241	4.2	28
tt3202864	7.1	54
tt2403997	8.6	32
tt2071525	8.8	9
tt6206834	5.9	71
tt1255780	7.2	74
tt0462571	5.0	239
tt0139894	7.3	27
tt4144570	8.9	8
tt9659798	7.4	7
tt0262585	6.7	64
tt0146731	4.6	11
tt1535482	7.0	19
tt0175810	5.5	25
tt2948692	5.8	15
tt2183884	4.3	10
tt0240667	7.1	117
tt4598530	7.0	24
tt1368166	6.7	16
tt1101505	6.8	17
tt0982855	5.7	7
tt5853332	8.2	6
tt2917504	6.4	14
tt0400318	6.6	10
tt2586022	6.9	78
tt1073098	4.6	149
tt2626912	7.0	5
tt0816655	4.8	12
tt9772400	7.8	10
tt3826834	6.9	932
tt8065772	2.9	207
tt3514324	7.1	44263
tt1090312	4.9	106
tt7188002	6.1	553
tt0335584	6.2	30
tt0237349	6.1	37
tt1296562	8.0	5
tt0053839	6.0	103
tt0079039	3.8	210
tt2181859	4.4	7
tt1925080	6.0	9
tt0081604	6.4	15
tt2169712	7.8	15
tt0121636	6.1	25
tt0594040	7.9	71
tt0472999	8.5	23
tt7883270	7.8	22
tt1549918	8.2	2545
tt0305881	4.9	8
tt1340227	7.9	14
tt4459516	1.6	7
tt0131413	5.5	84
tt1320880	7.9	17
tt1324186	8.0	6
tt0628018	5.5	6
tt2526736	7.6	18
tt4019494	7.2	14
tt0292384	6.3	20
tt0638320	7.1	285
tt3277486	6.2	70
tt0688624	8.6	16
tt0368539	8.7	12
tt0048985	7.6	753
tt0832333	7.5	20
tt0173167	4.9	224
tt0789565	8.5	19
tt0955828	7.8	5
tt6052808	6.2	5
tt4254934	6.6	12
tt0561304	7.7	9
tt6241754	7.4	8
tt4278550	8.5	105
tt0217645	4.9	10
tt1726840	8.3	118
tt5505758	5.0	5
tt0612433	6.7	30
tt0283672	8.2	32
tt2612368	8.2	33
tt1958023	6.2	12
tt1344604	6.8	5
tt0399340	5.4	11
tt0273379	8.4	5077
tt5271470	6.6	11
tt4362646	6.1	920
tt7726100	8.2	23
tt0505567	8.2	12
tt1785385	3.6	129
tt2495242	8.2	988
tt5924432	8.0	8
tt0808462	6.1	258
tt0280222	7.2	204
tt3803758	5.3	29
tt0095494	7.2	8
tt1409566	5.6	5
tt3628402	8.1	17
tt4497298	7.5	60
tt0195748	5.1	38
